date,item_id,min_price,median_price,quantity
23031320,21884,30498,41997,15803
23031321,21884,30497,41997,15689
23031322,21884,30497,41997,15309
23031323,21884,30097,41997,15212
23031400,21884,30491,41997,15541
23031401,21884,30491,41997,13437
23031402,21884,30491,41997,13663
23031403,21884,30490,41997,13315
23031404,21884,30400,41997,13263
23031405,21884,30400,41997,14857
23031406,21884,30400,41997,14724
23031407,21884,30398,41997,14505
23031408,21884,30398,41997,14543
23031409,21884,30398,41997,14449
23031410,21884,30398,41997,14449
23031411,21884,30395,41997,15888
23031412,21884,30398,41997,15845
23031413,21884,30000,41997,16060
23031414,21884,30000,41997,16063
23031415,21884,29999,41997,15872
23031416,21884,28099,41997,15393
23031417,21884,27500,67462,10365
23031418,21884,29999,67462,10433
23031419,21884,29994,67462,10290
23031420,21884,28888,67462,7121
23031421,21884,29992,67462,6816
23031422,21884,29992,67462,7074
23031423,21884,29992,41800,12114
23031500,21884,20000,41800,12122
23031501,21884,29991,41800,12148
23031502,21884,29989,41800,12361
23031503,21884,29989,41800,12332
23031504,21884,29989,41800,12370
23031505,21884,29989,41800,12370
23031506,21884,29989,41800,12320
23031507,21884,29989,41800,12322
23031508,21884,29984,41800,12592
23031509,21884,29945,41800,12723
23031510,21884,29944,41800,12532
23031511,21884,29944,41800,12508
23031512,21884,29984,41800,12253
23031513,21884,29984,41800,12176
23031514,21884,29776,41800,12463
23031515,21884,29776,41800,12464
23031516,21884,29774,41800,12502
23031517,21884,29774,41800,12292
23031518,21884,29774,41800,10304
23031519,21884,29774,41800,12559
23031520,21884,29774,41800,12403
23031521,21884,29774,41800,12152
23031522,21884,28949,41800,12188
23031523,21884,29774,67462,7212
23031600,21884,29000,67462,7145
23031601,21884,29000,49974,5179
23031602,21884,29774,49974,4963
23031603,21884,29774,75555,6802
23031604,21884,28265,75555,7116
23031605,21884,28265,49974,4855
23031606,21884,28265,49974,4863
23031607,21884,28265,49974,4782
23031608,21884,27500,49974,4424
23031609,21884,28283,49974,4414
23031610,21884,35780,49974,4116
23031611,21884,35417,49974,4647
23031612,21884,34017,49974,4957
23031613,21884,35417,49974,4785
23031614,21884,35417,49974,4778
23031615,21884,35417,49974,5279
23031616,21884,35410,49974,5317
23031617,21884,35410,49974,5159
23031618,21884,35400,49974,13405
23031619,21884,35410,49974,13387
23031620,21884,35410,49974,13476
23031621,21884,30000,48917,13815
23031622,21884,35404,49974,15793
23031623,21884,35405,49974,15566
23031700,21884,35405,49974,15443
23031701,21884,35405,57505,18344
23031702,21884,35405,57505,18338
23031703,21884,35405,57505,18385
23031704,21884,35405,57505,18589
23031705,21884,35405,57505,18804
23031706,21884,35401,49974,15633
23031707,21884,35000,49974,15669
23031708,21884,34998,49974,15651
23031709,21884,33200,49974,15730
23031710,21884,33000,49974,15755
23031711,21884,31500,49974,15714
23031712,21884,32000,49974,15938
23031713,21884,32000,49974,16158
23031714,21884,31900,49974,16035
23031715,21884,31800,49974,15540
23031716,21884,31700,49974,15545
23031717,21884,31700,49974,15302
23031718,21884,31693,49974,15297
23031719,21884,31693,57505,13309
23031720,21884,31698,57505,16066
23031721,21884,29900,57505,16026
23031722,21884,29900,57505,16572
23031723,21884,29900,57505,16594
23031800,21884,29900,57505,16387
23031801,21884,29899,57505,16270
23031802,21884,29894,57505,16276
23031803,21884,29894,57505,14501
23031804,21884,29894,57505,14775
23031805,21884,29500,57505,14724
23031806,21884,26500,57505,14690
23031807,21884,29500,57505,14682
23031808,21884,29894,57505,14686
23031809,21884,29894,57505,14501
23031810,21884,29000,57505,14649
23031811,21884,29050,57505,14210
23031812,21884,28000,57505,14164
23031813,21884,28999,57505,14360
23031814,21884,29499,57505,14202
23031815,21884,29000,57505,14222
23031816,21884,28999,57505,14251
23031817,21884,28999,57505,14222
23031818,21884,29000,75555,9102
23031819,21884,29000,75555,9323
23031820,21884,29000,75555,9356
23031821,21884,29000,75555,10941
23031822,21884,29000,75555,8967
23031823,21884,29000,57505,10939
23031900,21884,28999,57505,11036
23031901,21884,29000,75555,7884
23031902,21884,29000,75555,7916
23031903,21884,28995,75555,8046
23031904,21884,28995,75555,8518
23031905,21884,27850,75555,8339
23031906,21884,28995,75555,8351
23031907,21884,28994,75555,8361
23031908,21884,28994,75555,8402
23031909,21884,28995,75555,8386
23031910,21884,28995,75555,8346
23031911,21884,28995,75555,8558
23031912,21884,28995,75555,8512
23031913,21884,28995,75555,8334
23031914,21884,28995,57505,16267
23031915,21884,28995,57505,16224
23031916,21884,28995,57505,15833
23031917,21884,28995,57505,15810
23031918,21884,28990,57505,16543
23031919,21884,28995,57505,16278
23031920,21884,28706,57505,14359
23031921,21884,28706,57505,14319
23031922,21884,28699,57505,14377
23031923,21884,28705,57505,14190
23032000,21884,27900,57505,14046
23032001,21884,28705,57505,13954
23032002,21884,28705,57505,14979
23032003,21884,28705,57505,15098
23032004,21884,28700,57505,14674
23032005,21884,27265,57505,14887
23032006,21884,27265,57505,15037
23032007,21884,27265,57505,14984
23032008,21884,27265,57505,14952
23032009,21884,27265,57505,14936
23032010,21884,27265,57505,15056
23032011,21884,27265,57505,15068
23032012,21884,27265,57505,14936
23032013,21884,27265,57505,14832
23032014,21884,28705,39900,9428
23032015,21884,35555,39900,9676
23032016,21884,35554,39900,10491
23032017,21884,35089,39900,10061
23032018,21884,35099,39900,9688
23032019,21884,35099,39900,9971
23032020,21884,32500,39900,10034
23032021,21884,35554,39900,9449
23032022,21884,35554,75555,7843
23032023,21884,35553,75555,7896
23032100,21884,35553,75555,7593
23032101,21884,35554,75555,7553
23032102,21884,35554,75555,7549
23032103,21884,33777,75555,7552
23032104,21884,33500,75555,7713
23032105,21884,32077,75555,7818
23032106,21884,25000,75555,7641
23032107,21884,25000,75555,7612
23032108,21884,30577,75555,7682
23032109,21884,30577,75555,7682
23032110,21884,30577,75555,7682
23032111,21884,30000,75555,7889
23032112,21884,30000,75555,7766
23032113,21884,30000,75555,7766
23032114,21884,30000,75555,7766
23032115,21884,30000,75555,4916
23032116,21884,30000,75555,4898
23032117,21884,30000,56500,15889
23032118,21884,30000,56500,15511
23032119,21884,29995,56500,15523
23032120,21884,30000,56500,14516
23032121,21884,29750,56500,14525
23032122,21884,33777,56500,13991
23032123,21884,35554,56500,14031
23032200,21884,35549,56500,11864
23032201,21884,35549,56500,12123
23032202,21884,35549,56500,12623
23032203,21884,35549,56500,12235
23032204,21884,35549,56500,12237
23032205,21884,35549,56500,12220
23032206,21884,35549,56500,12219
23032207,21884,35540,56500,12254
23032208,21884,35540,56500,12267
23032209,21884,35030,56500,12278
23032210,21884,35000,56500,12766
23032211,21884,34999,56500,12730
23032212,21884,34999,56500,12701
23032213,21884,35000,56500,12668
23032214,21884,30000,56500,12888
23032215,21884,30000,56500,12948
23032216,21884,30000,56500,12872
23032217,21884,35000,56500,13028
23032218,21884,30000,75555,9285
23032219,21884,30000,75555,9061
23032220,21884,28000,75555,9118
23032221,21884,34898,75555,9221
23032222,21884,33154,75555,9196
23032223,21884,32553,75555,9602
23032300,21884,32554,75555,9484
23032301,21884,32554,75555,9465
23032302,21884,33154,75555,9228
23032303,21884,31493,75555,9237
23032304,21884,33154,75555,8920
23032305,21884,33049,75555,9012
23032306,21884,33049,75555,9084
23032307,21884,33000,75555,9110
23032308,21884,33049,75555,9015
23032309,21884,30049,75555,8557
23032310,21884,30049,75555,8641
23032311,21884,33049,75555,9443
23032312,21884,33049,75555,9578
23032313,21884,33049,75555,9783
23032314,21884,33000,75555,9889
23032315,21884,31000,75555,10037
23032316,21884,31000,75555,10058
23032317,21884,31000,35549,6917
23032318,21884,31000,35549,6816
23032319,21884,31000,35549,6796
23032320,21884,30991,35549,6817
23032321,21884,31000,35549,6657
23032322,21884,29450,35549,6653
23032323,21884,27500,56500,18577
23032400,21884,30900,56500,18547
23032401,21884,30899,56500,16379
23032402,21884,30899,56500,16348
23032403,21884,30899,56500,16394
23032404,21884,30899,56500,16362
23032405,21884,30899,56500,16132
23032406,21884,30899,56500,16103
23032407,21884,30799,56500,16273
23032408,21884,30000,56500,16322
23032409,21884,30000,56500,16322
23032410,21884,30000,56500,16491
23032411,21884,30799,56500,12725
23032412,21884,30699,56500,13176
23032413,21884,28098,56500,13389
23032414,21884,30699,56500,15310
23032415,21884,25098,56500,15019
23032416,21884,30697,56500,17990
23032417,21884,30395,56500,17095
23032418,21884,30595,56500,16949
23032419,21884,30544,56500,16990
23032420,21884,29500,56500,16855
23032421,21884,30000,56500,16798
23032422,21884,30000,56500,17021
23032423,21884,29900,56500,14009
23032500,21884,29900,56500,13704
23032501,21884,29900,56500,13700
23032502,21884,29900,56500,13667
23032503,21884,28405,56500,13554
23032504,21884,29895,56500,14676
23032505,21884,29895,56500,14917
23032506,21884,29895,56500,14959
23032507,21884,29790,56500,14878
23032508,21884,29789,56500,14922
23032509,21884,25000,56500,14987
23032510,21884,29666,56500,15153
23032511,21884,29590,56500,15571
23032512,21884,29590,56500,15346
23032513,21884,29590,47598,18134
23032514,21884,29589,47598,18009
23032515,21884,29500,47598,18016
23032516,21884,29700,47598,17856
23032517,21884,29695,47598,18098
23032518,21884,29695,56500,17815
23032519,21884,29694,47598,17867
23032520,21884,29694,56500,17703
23032521,21884,29600,47598,17938
23032522,21884,29599,47598,18113
23032523,21884,29598,47598,11966
23032600,21884,29499,47598,12005
23032601,21884,29499,47598,8899
23032602,21884,29598,47598,8790
23032603,21884,15097,47598,8812
23032604,21884,29597,47598,8771
23032605,21884,29599,47598,8792
23032606,21884,29599,47598,8754
23032607,21884,29599,47598,8675
23032608,21884,29599,47598,8611
23032609,21884,29599,47598,8529
23032610,21884,29599,47598,8549
23032611,21884,26569,47598,8696
23032612,21884,29550,47598,8636
23032613,21884,29550,47598,8525
23032614,21884,29550,47598,6630
23032615,21884,29550,47598,14646
23032616,21884,29550,57550,15624
23032617,21884,29599,57550,15508
23032618,21884,29594,47598,17549
23032619,21884,27500,47598,17570
23032620,21884,29550,47598,17466
23032621,21884,28000,47598,17433
23032622,21884,28000,47598,17462
23032623,21884,28000,47598,17421
23032700,21884,28000,47598,17265
23032701,21884,27500,47598,17274
23032702,21884,29275,47598,17222
23032703,21884,29570,57550,13208
23032704,21884,29570,57550,12208
23032705,21884,29569,57550,12260
23032706,21884,29550,57550,12350
23032707,21884,29550,57550,12365
23032708,21884,29500,57550,12442
23032709,21884,29525,57550,12387
23032710,21884,29525,57550,12316
23032711,21884,38993,57550,12191
23032712,21884,38500,57550,12447
23032713,21884,35090,57550,12839
23032714,21884,34000,57550,12879
23032715,21884,32000,47598,9540
23032716,21884,31098,39994,6725
23032717,21884,30999,39994,5971
23032718,21884,30900,39994,6037
23032719,21884,30700,39994,5923
23032720,21884,30700,39994,5966
23032721,21884,30700,39994,5959
23032722,21884,30700,65550,5597
23032723,21884,30700,65550,5593
23032800,21884,30700,65550,5320
23032801,21884,30000,65550,5327
23032802,21884,30999,65550,5261
23032803,21884,29950,65550,5337
23032804,21884,29950,65550,5190
23032805,21884,29950,65550,5180
23032806,21884,29950,65550,5188
23032807,21884,29950,65550,5326
23032808,21884,29651,65550,5337
23032809,21884,29651,65550,5337
23032810,21884,29651,65550,5337
23032811,21884,29600,65550,5409
23032812,21884,29599,65550,5443
23032813,21884,29500,65550,5396
23032814,21884,29500,65550,5508
23032815,21884,29500,65550,5416
23032816,21884,29500,39994,4384
23032817,21884,29500,39994,4384
23032818,21884,29498,39994,5287
23032819,21884,29498,65550,3378
23032820,21884,29498,65550,3368
23032821,21884,29498,65550,3314
23032822,21884,29498,65550,3320
23032823,21884,29498,42749,14490
23032900,21884,29498,42749,14483
23032901,21884,29498,42749,14471
23032902,21884,29500,42749,14279
23032903,21884,8800,42749,14345
23032904,21884,26550,42749,14299
23032905,21884,26550,42749,14305
23032906,21884,29500,42749,13342
23032907,21884,29500,42749,13342
23032908,21884,29500,42749,13450
23032909,21884,28000,42749,13463
23032910,21884,29499,42749,13307
23032911,21884,29500,42749,8323
23032912,21884,29500,42749,8280
23032913,21884,29499,42749,8271
23032914,21884,29499,42749,9350
23032915,21884,29499,42749,9311
23032916,21884,25000,42749,9289
23032917,21884,29000,42749,9176
23032918,21884,29400,42749,9338
23032919,21884,28988,42749,9434
23032920,21884,28800,42749,9452
23032921,21884,29099,42749,9553
23032922,21884,29099,57684,14607
23032923,21884,29099,57684,9463
23033000,21884,29099,57684,10789
23033001,21884,29099,57684,10738
23033002,21884,29099,57684,9555
23033003,21884,29099,57684,9581
23033004,21884,29099,57684,9440
23033005,21884,29099,57684,9456
23033006,21884,29099,57684,9295
23033007,21884,29099,57684,9251
23033008,21884,28699,57684,9400
23033009,21884,29095,57684,9371
23033010,21884,28809,57684,9277
23033011,21884,42746,57684,9104
23033012,21884,40045,57684,9389
23033013,21884,29599,57684,9943
23033014,21884,30000,57684,9769
23033015,21884,29999,57684,9695
23033016,21884,29599,57684,9731
23033019,21884,29599,57684,11549
23033020,21884,29299,57684,11674
23033021,21884,29100,57684,11726
23033022,21884,29299,65550,6692
23033023,21884,28993,65550,5725
23033100,21884,28993,65550,5595
23033101,21884,28990,39999,3635
23033102,21884,39999,39999,3561
23033103,21884,39999,65550,5564
23033104,21884,38000,65550,5589
23033105,21884,38000,65550,5597
23033106,21884,38000,65550,5058
23033107,21884,38000,65550,5671
23033108,21884,38000,65550,5661
23033109,21884,38000,65550,5659
23033110,21884,38000,65550,5645
23033111,21884,38000,65550,5808
23033112,21884,38000,39999,6050
23033113,21884,38000,39999,6553
23033114,21884,38000,39999,6578
23033115,21884,37800,65550,7633
23033116,21884,37800,42745,18765
23033117,21884,37800,42745,18858
23033118,21884,37795,42745,17955
23033119,21884,37700,42745,17987
23033120,21884,37700,42745,18080
23033121,21884,32500,42745,18180
23033122,21884,37680,42745,18005
23033123,21884,37190,42745,18093
23040100,21884,37190,42745,16968
23040101,21884,37190,42745,16749
23040102,21884,37190,42745,16748
23040103,21884,35331,42745,16502
23040104,21884,37190,42745,16419
23040105,21884,37190,42745,16401
23040106,21884,37199,65550,15601
23040107,21884,37199,65550,15597
23040108,21884,37199,65550,15680
23040109,21884,37199,65550,15656
23040110,21884,36399,65550,15563
23040111,21884,36399,42745,16256
23040112,21884,35500,42745,16453
23040113,21884,35500,42745,16430
23040114,21884,35500,42745,16437
23040115,21884,35000,42745,16452
23040116,21884,35000,65550,11331
23040117,21884,35000,65550,11310
23040118,21884,34900,65550,11114
23040119,21884,34900,65550,11023
23040120,21884,34900,65550,8989
23040121,21884,34500,65550,8926
23040122,21884,34500,65550,8930
23040123,21884,34500,65550,8511
23040200,21884,34500,65550,8388
23040201,21884,34500,65550,14239
23040202,21884,34500,65550,14202
23040203,21884,30055,65550,14248
23040204,21884,34500,65550,14244
23040205,21884,34500,65550,14236
23040206,21884,34499,65550,14255
23040207,21884,34499,65550,14285
23040208,21884,34499,65550,14247
23040209,21884,34399,65550,14393
23040210,21884,34399,65550,14521
23040211,21884,34399,65550,14527
23040212,21884,34399,65550,14431
23040213,21884,34000,65550,14470
23040214,21884,31099,65550,14410
23040215,21884,34399,65550,13305
23040216,21884,30000,42746,8352
23040217,21884,29500,42746,8350
23040218,21884,34399,42746,10204
23040219,21884,32500,42746,12461
23040220,21884,34385,42746,12529
23040221,21884,34300,42746,10348
23040222,21884,33300,42746,10309
23040223,21884,33300,42746,10339
23040300,21884,33200,42746,10274
23040301,21884,33080,42500,4260
23040302,21884,33079,42500,4282
23040303,21884,33074,42500,4468
23040304,21884,33074,42500,4325
23040305,21884,32974,42500,4352
23040306,21884,32971,42500,4339
23040307,21884,32965,42500,4596
23040308,21884,32965,42500,4610
23040309,21884,32565,42500,4606
23040310,21884,32565,42500,4587
23040311,21884,32565,42500,4637
23040312,21884,32563,42500,4665
23040313,21884,32563,42500,4678
23040314,21884,32563,42500,4646
23040315,21884,32500,42500,4657
23040316,21884,30555,42500,4638
23040317,21884,32562,42500,4609
23040318,21884,32500,42500,4449
23040319,21884,32500,42500,5417
23040320,21884,32500,42500,6370
23040321,21884,32495,42500,6358
23040322,21884,32000,42500,5383
23040323,21884,32050,56550,14416
23040400,21884,32050,56550,16351
23040401,21884,32000,56550,13329
23040402,21884,27243,56550,13284
23040403,21884,32050,56550,13293
23040404,21884,32000,56550,13325
23040405,21884,32000,56550,13320
23040406,21884,32000,56550,13295
23040407,21884,32000,56550,13321
23040408,21884,31999,56550,13385
23040409,21884,31999,56550,13363
23040410,21884,31999,56550,13363
23040411,21884,31999,56550,13483
23040412,21884,42500,56550,13105
23040413,21884,42500,56550,13246
23040414,21884,42499,56550,13280
23040415,21884,40000,56550,13348
23040416,21884,37890,56550,16422
23040417,21884,34000,56550,16449
23040418,21884,34000,56550,17411
23040419,21884,34000,56550,16337
23040420,21884,33800,56550,16428
23040421,21884,33995,56550,15493
23040422,21884,33995,56550,15451
23040423,21884,33995,56550,12415
23040500,21884,33995,56550,13301
23040501,21884,33995,56550,13191
23040502,21884,33994,56550,13222
23040503,21884,20094,56550,13100
23040504,21884,33995,56550,9908
23040505,21884,33995,56550,8018
23040506,21884,32599,56550,7682
23040507,21884,32588,56550,7690
23040508,21884,32588,56550,7857
23040509,21884,32588,56550,9035
23040510,21884,32588,56550,8958
23040511,21884,29950,56550,8946
23040512,21884,32000,56550,8653
23040513,21884,32000,56550,8859
23040514,21884,31995,56550,9110
23040515,21884,31970,56550,9116
23040516,21884,31970,56550,9809
23040517,21884,31970,56550,9712
23040518,21884,31969,56550,9881
23040519,21884,31960,56550,8774
23040520,21884,31970,56550,8726
23040521,21884,31970,56550,7717
23040522,21884,31970,56550,7706
23040523,21884,31950,65550,2714
23040600,21884,31950,33995,739
23040601,21884,31950,61950,2685
23040602,21884,31900,61950,2697
23040603,21884,31899,61950,2712
23040604,21884,31949,61950,2700
23040605,21884,31950,61950,2646
23040606,21884,31950,61950,2483
23040607,21884,31050,61950,2940
23040608,21884,31000,61950,3588
23040609,21884,30000,61950,3560
23040610,21884,30000,61950,3952
23040611,21884,31050,61950,4829
23040612,21884,31050,61950,4548
23040613,21884,31050,61950,4188
23040614,21884,31049,61950,4081
23040615,21884,31049,61950,3960
23040616,21884,31049,61950,5867
23040617,21884,31025,61950,5886
23040618,21884,30025,61950,5964
23040619,21884,30020,46525,16972
23040620,21884,31950,46525,17213
23040621,21884,31849,46525,17252
23040622,21884,31950,46525,16754
23040623,21884,31900,46525,16723
23040700,21884,31899,46525,16768
23040701,21884,31899,46525,16743
23040702,21884,31850,46525,16865
23040703,21884,31799,46525,16875
23040704,21884,31800,46525,16851
23040705,21884,31800,46525,16875
23040706,21884,31750,46525,16541
23040707,21884,31800,49948,11564
23040708,21884,31799,49948,11328
23040709,21884,31800,49948,11223
23040710,21884,31850,49948,11213
23040711,21884,30000,49948,11210
23040712,21884,31900,49948,11147
23040713,21884,31499,49948,11334
23040714,21884,31500,49948,11344
23040715,21884,29900,49948,11431
23040716,21884,28857,49948,11608
23040717,21884,29900,49948,11447
23040718,21884,29799,49948,11695
23040719,21884,29599,57525,6940
23040720,21884,29799,57525,6779
23040721,21884,29795,57525,6677
23040722,21884,30950,57525,6423
23040723,21884,30948,57525,6490
23040800,21884,30300,49948,4287
23040801,21884,30300,49948,4255
23040802,21884,31000,49948,4615
23040803,21884,30998,49948,4663
23040804,21884,30998,49948,4283
23040805,21884,30379,49948,4304
23040806,21884,30379,49948,4238
23040807,21884,30375,49948,4235
23040808,21884,30375,49948,4427
23040809,21884,30375,49948,4620
23040810,21884,30375,49948,4643
23040811,21884,30000,49948,3647
23040812,21884,30365,49948,3659
23040813,21884,30365,49948,3747
23040814,21884,30365,49948,3813
23040815,21884,30364,49948,3914
23040816,21884,30365,57525,1800
23040817,21884,30350,46465,3824
23040818,21884,30350,46465,4764
23040819,21884,31025,38125,3939
23040820,21884,30300,38125,4740
23040821,21884,31020,46465,3725
23040822,21884,31025,46465,4902
23040823,21884,31024,46465,4957
23040900,21884,31024,46465,4958
23040901,21884,31024,46465,5446
23040902,21884,31025,46465,5449
23040903,21884,31025,46465,5460
23040904,21884,31025,46465,5466
23040905,21884,30000,46465,5456
23040906,21884,31025,46465,5478
23040907,21884,31000,46465,5676
23040908,21884,31020,46465,5702
23040909,21884,31020,46465,5671
23040910,21884,31020,46465,5579
23040911,21884,31020,46465,5710
23040921,21884,34565,59950,3987
23040922,21884,40065,59950,2345
23040923,21884,40065,59950,2272
23041000,21884,40000,59950,2396
23041001,21884,39900,59950,2308
23041002,21884,39998,59950,2304
23041003,21884,39500,59950,2384
23041004,21884,39500,59950,2404
23041005,21884,35000,59950,2420
23041006,21884,35000,59950,2440
23041007,21884,32500,59950,2426
23041008,21884,39500,59950,2336
23041009,21884,40065,59950,2237
23041010,21884,30000,59950,2448
23041011,21884,30000,59950,3428
23041012,21884,30000,59950,3867
23041013,21884,40000,59950,3995
23041014,21884,40000,59950,3891
23041015,21884,35000,40000,5595
23041016,21884,33777,40000,5842
23041017,21884,35000,40000,6028
23041018,21884,35000,40000,5924
23041019,21884,39000,40000,5789
23041020,21884,38900,40000,5773
23041021,21884,38900,40000,5751
23041022,21884,38900,40000,5770
23041023,21884,38900,40000,4980
23041100,21884,38799,40000,4427
23041101,21884,38799,40000,4387
23041102,21884,38700,40000,4401
23041103,21884,38900,59950,2510
23041104,21884,38900,59950,2617
23041105,21884,38900,59950,2384
23041106,21884,38900,59950,2375
23041107,21884,38900,59950,2432
23041108,21884,38900,39000,4268
23041109,21884,38900,39000,4268
23041110,21884,38900,39000,4268
23041111,21884,38899,38900,4515
23041112,21884,38897,38900,4408
23041113,21884,38898,38900,4446
23041114,21884,38898,38900,4552
23041115,21884,38598,38900,4546
23041116,21884,38598,38900,4536
23041117,21884,38598,59950,15709
23041118,21884,34000,59950,16676
23041119,21884,33999,59950,16681
23041120,21884,38598,59950,16788
23041121,21884,38096,59950,15128
23041122,21884,37596,59950,14978
23041123,21884,30096,59950,14842
23041200,21884,37596,59950,14759
23041201,21884,37596,59950,14656
23041202,21884,37596,59950,16405
23041203,21884,37596,59950,16456
23041204,21884,37596,59950,16434
23041205,21884,37596,59950,12633
23041206,21884,37596,59950,12643
23041207,21884,37590,59950,12635
23041208,21884,37590,59950,12570
23041209,21884,37524,59950,12574
23041210,21884,37523,59950,12535
23041211,21884,35023,59950,12513
23041212,21884,34313,59950,12577
23041213,21884,27500,59950,12506
23041214,21884,34323,59950,12490
23041215,21884,32520,59950,14345
23041216,21884,32520,59950,14467
23041217,21884,33823,56555,16322
23041218,21884,34323,59950,15752
23041219,21884,34322,59950,15776
23041220,21884,34322,56555,13738
23041221,21884,34323,65555,15653
23041222,21884,34322,65555,15583
23041223,21884,34320,65555,15630
23041300,21884,34020,65555,13690
23041301,21884,34320,65555,13649
23041302,21884,34323,65555,13444
23041303,21884,34323,65555,13443
23041304,21884,34323,65555,13436
23041305,21884,34300,65555,13547
23041306,21884,34300,65555,11783
23041307,21884,34300,65555,11798
23041308,21884,34000,65555,11785
23041309,21884,34000,65555,11930
23041310,21884,33999,65555,11945
23041311,21884,29900,65555,11960
23041312,21884,29899,65555,11903
23041313,21884,32000,65555,11855
23041314,21884,32300,65555,11857
23041315,21884,31000,65555,13684
23041316,21884,30000,65555,13734
23041317,21884,33999,56555,7499
23041318,21884,33099,56400,15521
23041319,21884,33999,56400,16572
23041320,21884,33999,56400,16571
23041321,21884,33999,56400,15723
23041322,21884,33500,56400,15730
23041323,21884,33998,56400,15537
23041400,21884,33950,56400,15548
23041401,21884,33950,56400,15521
23041402,21884,33950,56400,13597
23041403,21884,33950,56555,13748
23041404,21884,33950,56555,13753
23041405,21884,33950,56555,13775
23041406,21884,33949,56555,12785
23041407,21884,33949,56555,12758
23041408,21884,33650,56555,12779
23041409,21884,33948,56555,12750
23041410,21884,33944,56555,12789
23041411,21884,32544,56555,12815
23041412,21884,33900,56555,12731
23041413,21884,33950,56555,12715
23041414,21884,34000,56555,12654
23041415,21884,34000,56555,12692
23041416,21884,34000,56555,12463
23041417,21884,33999,45555,12213
23041418,21884,34000,45555,10710
23041419,21884,33800,45555,9424
23041420,21884,34000,45555,9709
23041421,21884,34000,45555,9742
23041422,21884,29500,45555,9741
23041423,21884,31999,45555,9799
23041500,21884,34000,45555,9667
23041501,21884,32475,45555,9715
23041502,21884,34000,45555,9659
23041503,21884,32500,45555,9658
23041504,21884,32000,45555,9674
23041505,21884,30000,45555,8665
23041506,21884,32000,45555,8657
23041507,21884,32500,45555,8636
23041508,21884,32500,45555,8657
23041509,21884,32500,45555,8643
23041510,21884,32500,45555,8667
23041511,21884,34000,45555,8589
23041512,21884,34000,45555,8750
23041513,21884,45554,45555,8488
23041514,21884,35000,45555,8807
23041515,21884,32500,45555,8846
23041516,21884,37999,45555,8919
23041517,21884,37695,45555,11193
23041518,21884,37695,65555,6117
23041519,21884,37695,65555,4329
23041520,21884,37695,65555,4379
23041521,21884,30000,75500,4419
23041522,21884,34000,75500,4358
23041523,21884,35000,75500,4300
23041600,21884,37600,75500,4514
23041601,21884,37600,75500,4340
23041602,21884,35000,75500,4324
23041603,21884,35000,75500,4299
23041604,21884,35000,75500,4234
23041605,21884,34000,75500,4233
23041606,21884,34000,75500,4543
23041610,21884,34000,75500,4455
23041612,21884,33999,75500,4589
23041613,21884,32500,75500,4281
23041614,21884,33990,75500,5867
23041615,21884,33990,45555,13556
23041616,21884,33989,49990,17094
23041617,21884,30000,49990,16974
23041618,21884,33310,49990,15015
23041619,21884,33990,49990,14537
23041620,21884,33990,49990,14506
23041621,21884,32000,56500,15390
23041622,21884,32000,56500,15380
23041623,21884,31500,56500,15366
23041700,21884,32000,56500,15397
23041701,21884,33589,49990,16710
23041702,21884,22589,49990,16696
23041703,21884,33990,56500,15287
23041704,21884,33990,56500,15292
23041705,21884,33590,56500,15296
23041706,21884,33590,56500,15400
23041707,21884,30090,49990,16801
23041708,21884,30090,49990,16774
23041709,21884,30090,49990,16783
23041710,21884,30000,45555,21027
23041711,21884,30000,45555,20939
23041712,21884,25500,45555,21248
23041713,21884,30000,45555,19330
23041714,21884,30000,45555,19347
23041715,21884,30000,56500,15279
23041716,21884,27999,45555,11870
23041717,21884,28000,45555,13156
23041718,21884,28000,45555,13035
23041719,21884,25000,45555,9685
23041720,21884,27950,45555,9758
23041721,21884,27000,45555,9819
23041722,21884,27000,45555,10222
23041723,21884,27000,45555,10276
23041800,21884,27000,45555,10188
23041801,21884,28000,45555,10227
23041802,21884,28000,45555,10204
23041803,21884,30000,45555,10191
23041804,21884,27000,45555,10206
23041805,21884,30000,45555,10179
23041806,21884,30000,45555,10177
23041807,21884,30000,45555,13398
23041808,21884,30000,45555,13455
23041809,21884,30000,45555,10228
23041810,21884,30000,45555,10228
23041811,21884,29500,45555,13393
23041812,21884,29500,45555,13394
23041813,21884,28000,45555,17267
23041814,21884,29000,45555,16435
23041815,21884,29000,30000,9886
23041816,21884,29000,45555,17789
23041817,21884,28900,45555,18022
23041818,21884,28500,45555,19381
23041819,21884,27930,45555,19281
23041820,21884,27930,45555,17843
23041821,21884,27930,56500,13927
23041822,21884,27930,56500,13479
23041823,21884,27930,56500,13428
23041900,21884,27930,56500,13429
23041901,21884,27333,56500,13470
23041902,21884,27333,49933,15164
23041903,21884,27930,49933,15092
23041904,21884,27930,49933,14228
23041905,21884,27930,49933,14222
23041906,21884,27930,49933,14223
23041907,21884,27550,49933,16354
23041908,21884,27550,49933,16289
23041909,21884,27500,49933,14292
23041910,21884,27550,49933,16120
23041911,21884,27549,49933,16170
23041912,21884,27550,49933,15223
23041913,21884,27500,45555,23292
23041914,21884,27500,45555,23216
23041915,21884,27500,45555,22031
23041916,21884,27500,45555,17009
23041917,21884,27500,45555,16979
23041918,21884,27000,37550,17992
23041919,21884,26789,37550,18028
