date,item_id,min_price,median_price,quantity
23022300,22451,33999,90095,1228
23022301,22451,33998,90095,1212
23022302,22451,32669,90095,1229
23022303,22451,32669,90095,1226
23022304,22451,32666,90095,1268
23022305,22451,32664,90095,1284
23022306,22451,32666,90095,1270
23022307,22451,32665,90095,1286
23022308,22451,32665,90095,1289
23022309,22451,29999,90095,1267
23022310,22451,32665,90095,1284
23022311,22451,32665,90095,1239
23022312,22451,32665,90095,1215
23022313,22451,33999,90095,1060
23022314,22451,34700,90095,1011
23022315,22451,34800,90095,1048
23022316,22451,34795,90095,1061
23022317,22451,33995,90095,1146
23022318,22451,33995,90095,1159
23022319,22451,33994,90095,1199
23022320,22451,33992,69993,2121
23022321,22451,33989,69993,2120
23022322,22451,33988,69993,2062
23022323,22451,33985,69993,2042
23022400,22451,33987,69993,2094
23022401,22451,33986,69993,2055
23022402,22451,33332,69993,2129
23022403,22451,33980,69993,2079
23022404,22451,33980,69993,2079
23022405,22451,33975,69993,1964
23022406,22451,33902,69993,2000
23022407,22451,33901,69993,2051
23022408,22451,33901,69993,2054
23022409,22451,33801,69993,2076
23022410,22451,33801,69993,2079
23022411,22451,33801,69993,2062
23022412,22451,33801,69993,2064
23022413,22451,33975,69993,1960
23022414,22451,33575,69993,1956
23022415,22451,33500,69993,1540
23022416,22451,33500,69993,1524
23022417,22451,33500,69993,1478
23022418,22451,45085,69993,1562
23022419,22451,44995,69993,1674
23022420,22451,44994,55500,2035
23022421,22451,44994,69993,2302
23022422,22451,44500,55500,2481
23022423,22451,44500,55500,2473
23022500,22451,44500,69993,2351
23022501,22451,44500,69993,2150
23022502,22451,44500,69993,1914
23022503,22451,44500,69993,2083
23022504,22451,44500,69993,2086
23022505,22451,44500,69993,1985
23022506,22451,38000,69993,1988
23022507,22451,38000,69993,1994
23022508,22451,44500,69993,1847
23022509,22451,44500,69993,1845
23022510,22451,44495,69993,1829
23022511,22451,44495,69993,2157
23022512,22451,44495,55500,2429
23022513,22451,44495,55500,2462
23022514,22451,40095,69993,2389
23022515,22451,40080,69993,2394
23022516,22451,33880,69993,2379
23022517,22451,40095,69993,2123
23022518,22451,40095,69993,2037
23022519,22451,40095,69993,1985
23022520,22451,40095,69995,2029
23022521,22451,40012,69995,2198
23022522,22451,40012,69995,2219
23022523,22451,40012,69995,2284
23022600,22451,44495,69995,2156
23022601,22451,44495,69995,2199
23022602,22451,44495,69995,2192
23022603,22451,44495,69995,2151
23022604,22451,35000,69995,2144
23022605,22451,34825,69995,2159
23022606,22451,34825,69995,2185
23022607,22451,34025,69995,2128
23022608,22451,44493,69995,2166
23022609,22451,44493,69995,2103
23022610,22451,44493,69995,2058
23022611,22451,44493,69995,2116
23022612,22451,42000,69995,1947
23022613,22451,42000,69995,1934
23022614,22451,40000,69995,1955
23022615,22451,40000,69995,2007
23022616,22451,35000,69995,1994
23022617,22451,43999,69995,2124
23022618,22451,43096,69995,2282
23022619,22451,35000,69995,2218
23022620,22451,43046,69995,1946
23022621,22451,43040,69995,1776
23022622,22451,43038,69995,2042
23022623,22451,32995,69995,2104
23022700,22451,42998,69995,2001
23022701,22451,42993,69995,2050
23022702,22451,42988,69995,2075
23022703,22451,42986,69995,2388
23022704,22451,40000,69995,2431
23022705,22451,42598,69995,2271
23022706,22451,42593,69995,2244
23022707,22451,42500,69995,2256
23022708,22451,41098,69995,2270
23022709,22451,41098,69995,2262
23022710,22451,40999,69995,2248
23022711,22451,40999,69995,2273
23022712,22451,40999,69995,2258
23022713,22451,40998,69995,2426
23022714,22451,40998,69995,2404
23022715,22451,40998,69995,2418
23022716,22451,40898,69995,2438
23022717,22451,40897,69995,2502
23022718,22451,30896,69995,2318
23022719,22451,40893,69995,2317
23022720,22451,40888,90040,1525
23022721,22451,40887,90040,1469
23022722,22451,40798,55500,1674
23022723,22451,40797,55500,1729
23022800,22451,40796,55500,1709
23022801,22451,40094,69995,1576
23022802,22451,55499,90040,962
23022803,22451,55497,90040,1235
23022804,22451,55496,90040,1162
23022805,22451,55489,90040,1186
23022806,22451,55488,90040,1189
23022807,22451,55482,90040,1313
23022808,22451,55481,90040,1239
23022809,22451,54581,90040,1219
23022810,22451,54581,90040,1219
23022811,22451,54081,90040,1247
23022812,22451,46500,90040,1366
23022813,22451,46490,69995,1571
23022814,22451,46490,69995,1592
23022815,22451,46290,90040,1437
23022816,22451,46290,90040,1324
23022817,22451,46288,46499,2399
23022818,22451,43972,46499,2346
23022819,22451,39072,46499,2270
23022820,22451,43971,46499,2308
23022821,22451,43971,46499,2355
23022822,22451,43971,46290,2132
23022823,22451,43971,46290,2142
23030100,22451,43971,46290,1998
23030101,22451,43969,46290,2121
23030102,22451,43949,46290,2091
23030103,22451,43947,46290,1702
23030104,22451,43944,46290,1707
23030105,22451,43943,46290,1699
23030106,22451,43899,46290,1711
23030107,22451,43899,46290,1701
23030108,22451,41599,46290,1742
23030109,22451,41599,46290,1771
23030110,22451,25098,46290,1814
23030111,22451,35598,46290,1829
23030112,22451,35598,46290,1830
23030113,22451,38099,46290,1734
23030114,22451,41705,46290,1782
23030115,22451,43899,46290,1767
23030116,22451,43899,46290,1743
23030117,22451,43898,46345,722
23030118,22451,43895,46300,724
23030119,22451,39095,46444,716
23030120,22451,43896,55489,640
23030121,22451,43895,43972,583
23030122,22451,43890,43948,641
23030123,22451,43890,43896,871
23030200,22451,43498,43896,918
23030201,22451,43496,43897,728
23030202,22451,43489,43895,743
23030203,22451,43245,43895,735
23030204,22451,43238,43896,664
23030205,22451,43234,43895,744
23030206,22451,41000,43895,689
23030207,22451,40999,43894,799
23030208,22451,39998,43894,781
23030209,22451,43237,43895,610
23030210,22451,43237,43895,610
23030211,22451,43237,43895,613
23030212,22451,43237,43894,619
23030213,22451,43237,43894,621
23030214,22451,43226,43894,755
23030215,22451,41126,43890,666
23030216,22451,43226,43894,622
23030217,22451,40015,69921,1610
23030218,22451,43213,69921,1660
23030219,22451,43202,69921,1588
23030220,22451,42301,69921,1488
23030221,22451,42301,69921,1433
23030222,22451,41042,69921,1386
23030223,22451,41000,69921,1391
23030300,22451,41000,69921,1239
23030301,22451,40990,69921,1375
23030302,22451,40990,69921,1377
23030303,22451,40581,69921,2122
23030304,22451,40581,69921,2123
23030305,22451,40581,69921,2098
23030306,22451,40581,69921,2105
23030307,22451,40000,69921,2135
23030308,22451,40000,69921,2154
23030309,22451,40000,69921,2157
23030310,22451,40000,69921,2147
23030311,22451,40000,69921,2144
23030312,22451,40000,69921,2145
23030313,22451,40000,69921,2023
23030314,22451,40000,69921,2118
23030315,22451,40000,69921,2257
23030316,22451,35000,69921,2280
23030317,22451,35000,69921,2007
23030318,22451,43211,69921,2085
23030319,22451,43202,69921,2111
23030320,22451,43201,69921,2118
23030321,22451,43199,69921,2202
23030322,22451,43199,69921,2221
23030323,22451,40000,69921,2027
23030400,22451,35000,69921,2045
23030401,22451,35000,69921,2036
23030402,22451,35000,69921,2240
23030403,22451,43098,69921,2238
23030404,22451,43098,69921,2251
23030405,22451,43098,69921,2251
23030406,22451,43098,69921,2271
23030407,22451,43097,69921,2189
23030408,22451,43097,69921,2204
23030409,22451,35000,69921,2189
23030410,22451,43097,69921,2116
23030411,22451,43097,69921,2130
23030412,22451,43097,69921,2111
23030413,22451,43097,69921,2112
23030414,22451,55468,69921,2026
23030415,22451,55434,69921,2075
23030416,22451,55432,55468,1998
23030417,22451,47499,55432,2227
23030418,22451,47498,90090,1349
23030419,22451,47355,90090,1358
23030420,22451,47498,90090,1331
23030421,22451,47500,90090,1478
23030422,22451,47498,90090,1410
23030423,22451,47497,90090,1434
23030500,22451,45000,90090,1468
23030501,22451,44999,90090,1455
23030502,22451,42749,90090,1415
23030503,22451,40048,49931,612
23030504,22451,40611,49931,563
23030505,22451,42747,47500,543
23030506,22451,42746,47500,530
23030507,22451,42746,47500,552
23030508,22451,42745,47500,494
23030509,22451,42744,49931,364
23030510,22451,39044,49931,374
23030511,22451,39044,49931,382
23030512,22451,39000,49931,402
23030513,22451,39000,39044,636
23030514,22451,38999,39000,629
23030515,22451,38998,39000,608
23030516,22451,38998,39000,599
23030517,22451,38900,39000,642
23030518,22451,37597,39000,628
23030519,22451,37597,39000,541
23030520,22451,37597,39000,617
23030521,22451,37597,42746,943
23030522,22451,38997,49931,827
23030523,22451,38997,47498,855
23030600,22451,38996,47498,865
23030601,22451,30095,90097,658
23030602,22451,38994,90097,658
23030603,22451,38994,90097,663
23030604,22451,35000,55435,676
23030605,22451,35000,55435,679
23030606,22451,38994,90097,655
23030607,22451,38994,90097,655
23030608,22451,38994,90097,657
23030609,22451,38994,90097,658
23030610,22451,38994,90097,642
23030611,22451,38994,90097,626
23030612,22451,38997,90097,544
23030613,22451,38996,90097,560
23030614,22451,38995,90097,569
23030615,22451,38995,90097,585
23030616,22451,38994,90097,579
23030617,22451,38994,90097,598
23030618,22451,38994,49931,755
23030619,22451,38993,49931,777
23030620,22451,38993,90097,643
23030621,22451,38915,90097,848
23030622,22451,38914,90097,861
23030623,22451,38914,90097,839
23030700,22451,38914,42746,1274
23030701,22451,38914,39044,1295
23030702,22451,38914,90097,1254
23030703,22451,38913,39044,1283
23030704,22451,38913,90097,1251
23030705,22451,38913,39044,1218
23030706,22451,38913,42746,1197
23030707,22451,38913,39044,1212
23030708,22451,38913,39044,1212
23030709,22451,38905,39000,1254
23030710,22451,38905,39000,1254
23030711,22451,38905,38999,1395
23030712,22451,38904,90097,1049
23030713,22451,38904,90097,1018
23030714,22451,38904,90097,1109
23030715,22451,38904,90097,1114
23030716,22451,38903,90097,1160
23030717,22451,35098,90097,1203
23030718,22451,35098,55473,1209
23030719,22451,38595,59998,2098
23030720,22451,35000,59998,1888
23030721,22451,36600,59998,1788
23030722,22451,32599,59998,1946
23030723,22451,36599,59998,1877
23030800,22451,36599,59998,1858
23030801,22451,36599,59998,1824
23030802,22451,36599,59998,1711
23030803,22451,36599,59998,1714
23030804,22451,36599,59998,1692
23030805,22451,36599,59998,1672
23030806,22451,36599,59998,1650
23030807,22451,36594,59998,1666
23030808,22451,36594,59998,1698
23030818,22451,36200,59998,1858
23030819,22451,36000,59998,1849
23030820,22451,35950,59998,1857
23030821,22451,35915,59998,1581
23030822,22451,35950,59998,1526
23030823,22451,35950,59998,1526
23030900,22451,36000,59998,1261
23030901,22451,36000,59998,1250
23030902,22451,35950,59998,1250
23030903,22451,36000,59998,1246
23030904,22451,35000,59998,1227
23030905,22451,55432,59998,1327
23030906,22451,55400,59998,1346
23030907,22451,49500,59998,1108
23030908,22451,49500,59998,1112
23030909,22451,49500,59998,1119
23030910,22451,49500,59998,1147
23030911,22451,49499,59998,1162
23030912,22451,49498,59998,1274
23030913,22451,49499,59998,1278
23030914,22451,49499,59998,1304
23030915,22451,49499,59998,1450
23030916,22451,49499,59998,1347
23030917,22451,49499,59998,1381
23030918,22451,49498,59998,1369
23030919,22451,49498,49498,1365
23030920,22451,49098,49498,1961
23030921,22451,49498,55465,1081
23030922,22451,49498,90097,943
23030923,22451,45000,90097,992
23031000,22451,43700,90097,909
23031001,22451,43700,90097,882
23031002,22451,43700,90097,894
23031003,22451,43500,90097,889
23031004,22451,43500,90097,930
23031005,22451,39500,90097,913
23031006,22451,39500,90097,907
23031007,22451,39500,90097,899
23031008,22451,39500,90097,809
23031009,22451,39500,90097,808
23031010,22451,43500,90097,772
23031011,22451,43499,90097,756
23031012,22451,43499,90097,755
23031013,22451,49498,90097,764
23031014,22451,49497,90097,756
23031015,22451,49497,90097,813
23031016,22451,49490,90097,816
23031017,22451,49490,90097,877
23031018,22451,49497,90097,726
23031019,22451,49497,90097,714
23031020,22451,49400,90097,1049
23031021,22451,49496,90097,1117
23031022,22451,49400,90097,1049
23031023,22451,49400,90097,1092
23031100,22451,48500,90097,1209
23031101,22451,48500,90097,1201
23031102,22451,35000,90097,1232
23031103,22451,30000,90097,1241
23031104,22451,35000,90097,1218
23031105,22451,45894,90097,1242
23031106,22451,45894,90097,1260
23031107,22451,45894,90097,1263
23031108,22451,45894,90097,1252
23031109,22451,45894,90097,1263
23031110,22451,45894,90097,1311
23031111,22451,45894,90097,1146
23031112,22451,45894,90097,1152
23031113,22451,45894,90097,1153
23031114,22451,45000,90097,1197
23031115,22451,45000,90097,1084
23031116,22451,35000,90097,1177
23031117,22451,45000,45894,2014
23031118,22451,45000,45894,2008
23031119,22451,44950,90097,1212
23031120,22451,44900,49500,696
23031121,22451,44950,49500,690
23031122,22451,44950,49500,666
23031123,22451,44950,90097,605
23031200,22451,43050,90097,616
23031201,22451,45000,90097,525
23031203,22451,45000,90097,526
23031204,22451,44000,90097,530
23031205,22451,44000,90097,526
23031206,22451,35000,90097,538
23031207,22451,43995,90097,533
23031208,22451,43994,90097,554
23031209,22451,43993,90097,586
23031210,22451,43993,90097,598
23031211,22451,43993,90097,555
23031212,22451,43993,90097,563
23031213,22451,43994,90097,539
23031214,22451,43994,90097,544
23031215,22451,43994,90097,606
23031216,22451,43994,90097,608
23031217,22451,43994,90097,582
23031218,22451,43555,90097,641
23031219,22451,41000,49500,693
23031220,22451,41000,49500,693
23031221,22451,40000,43994,428
23031222,22451,39950,43994,429
23031223,22451,39000,43994,443
23031300,22451,39000,43994,463
23031301,22451,39000,43994,454
23031302,22451,36000,43994,454
23031303,22451,36000,49498,754
23031304,22451,36000,90000,1041
23031305,22451,39000,90000,1009
23031306,22451,39000,90000,958
23031307,22451,35000,90000,913
23031308,22451,39000,90000,913
23031309,22451,39000,90000,897
23031310,22451,39949,90000,853
23031311,22451,39949,90000,855
23031312,22451,41000,90000,824
23031313,22451,41000,90000,856
23031314,22451,41000,90000,849
23031315,22451,43994,90000,844
23031316,22451,43990,90000,867
23031317,22451,43990,90000,815
23031318,22451,43990,59990,1696
23031319,22451,43985,59990,1703
23031320,22451,35000,59990,1677
23031321,22451,43990,59990,1700
23031322,22451,43989,59990,1735
23031323,22451,40089,59990,1717
23031400,22451,43893,59990,1741
23031401,22451,43989,59990,1674
23031402,22451,43989,59990,1686
23031403,22451,43989,59990,1668
23031404,22451,43989,59990,1653
23031405,22451,41995,59990,1814
23031406,22451,41995,59990,1759
23031407,22451,40000,59990,1765
23031408,22451,40000,59990,1779
23031409,22451,40000,59990,1744
23031410,22451,40000,59990,1744
23031411,22451,40000,59990,1781
23031412,22451,40000,59990,1769
23031413,22451,41991,59990,1782
23031414,22451,41995,59990,1727
23031415,22451,40095,59990,1726
23031416,22451,40000,59990,1705
23031417,22451,41995,59990,1669
23031418,22451,41900,59990,1661
23031419,22451,41895,59990,1666
23031420,22451,41895,59990,1671
23031421,22451,41890,59990,1603
23031422,22451,41895,59990,1631
23031423,22451,41885,59990,1636
23031500,22451,41895,59990,1623
23031501,22451,59990,59990,1516
23031502,22451,49998,59990,1583
23031503,22451,45000,59990,1317
23031504,22451,45000,59990,1032
23031505,22451,45000,59990,1035
23031506,22451,45000,59990,1070
23031507,22451,45000,59990,1088
23031508,22451,45000,59990,1081
23031509,22451,45000,59990,1085
23031510,22451,44998,59990,1094
23031511,22451,44998,59990,1135
23031512,22451,45000,59990,1093
23031513,22451,44000,59990,1070
23031514,22451,49998,59990,1077
23031515,22451,49998,59990,1152
23031516,22451,45000,59990,1183
23031517,22451,49900,59990,1162
23031518,22451,49900,49900,1231
23031519,22451,49900,49900,1244
23031520,22451,49850,49900,1247
23031521,22451,49850,49900,1541
23031522,22451,49900,49900,1509
23031523,22451,49900,49900,1615
23031600,22451,49890,49900,1588
23031601,22451,49900,49900,1534
23031602,22451,49899,49900,1464
23031603,22451,49899,49900,1296
23031604,22451,49899,49900,1337
23031605,22451,49899,49900,1393
23031606,22451,20000,49900,1383
23031607,22451,49899,49900,1342
23031608,22451,49899,49900,1357
23031609,22451,49899,49900,1375
23031610,22451,49800,49900,1391
23031611,22451,49799,49900,1389
23031612,22451,49798,49900,1398
23031613,22451,49798,49900,1378
23031614,22451,49798,49900,1422
23031615,22451,49598,49900,1495
23031616,22451,49103,49900,1507
23031617,22451,45000,49900,1468
23031618,22451,43500,90000,588
23031619,22451,43500,90000,587
23031620,22451,43500,57598,623
23031621,22451,42500,54400,1460
23031622,22451,43500,54400,1493
23031623,22451,43500,54400,1479
23031700,22451,39998,54400,1474
23031701,22451,39997,54400,1430
23031702,22451,43500,54400,1382
23031703,22451,43500,54400,1392
23031704,22451,43500,54400,1393
23031705,22451,43500,54400,1375
23031706,22451,40000,54400,1375
23031707,22451,40000,54400,1397
23031708,22451,39999,54400,1353
23031709,22451,39998,54400,1478
23031710,22451,39998,54400,1447
23031711,22451,39800,54400,1482
23031712,22451,39800,54400,1390
23031713,22451,39800,54400,1498
23031714,22451,39700,54400,1538
23031715,22451,39700,54400,1482
23031716,22451,39800,54400,1444
23031717,22451,35000,54400,1448
23031718,22451,39800,54400,1434
23031719,22451,39500,54400,1481
23031720,22451,39500,54400,1486
23031721,22451,39500,54400,1192
23031722,22451,39900,54400,1094
23031723,22451,39900,54400,1065
23031800,22451,39900,54400,1040
23031801,22451,39900,54400,1036
23031802,22451,39900,54400,1055
23031803,22451,43499,54400,2013
23031804,22451,43495,54400,2045
23031805,22451,39500,54400,2040
23031806,22451,39500,54400,2042
23031807,22451,39499,54400,2034
23031808,22451,39499,54400,2024
23031809,22451,39302,54400,1841
23031810,22451,39499,54400,1846
23031811,22451,39499,54400,1856
23031812,22451,39499,54400,1866
23031813,22451,38000,54400,1859
23031814,22451,39498,54400,1976
23031815,22451,39498,54400,1982
23031816,22451,39498,54400,1948
23031817,22451,39498,54400,1918
23031818,22451,39498,54400,1911
23031819,22451,39498,54400,1913
23031820,22451,39498,54400,1920
23031821,22451,39497,90099,1137
23031822,22451,39497,90099,1130
23031823,22451,39497,59997,1973
23031900,22451,39496,59997,2009
23031901,22451,39498,59997,1961
23031902,22451,39498,59997,1902
23031903,22451,39498,59997,1884
23031904,22451,39450,59997,2085
23031905,22451,39450,59997,2083
23031906,22451,39445,59997,2150
23031907,22451,39445,59997,2167
23031908,22451,39445,59997,2220
23031909,22451,39445,59997,2225
23031910,22451,39445,59997,2246
23031911,22451,39445,59997,2149
23031912,22451,39445,59997,2253
23031913,22451,39051,59997,2235
23031914,22451,39051,59997,2280
23031915,22451,39000,59997,2360
23031916,22451,20093,59997,2051
23031917,22451,54991,59997,2136
23031918,22451,54991,59997,2154
23031919,22451,52590,59997,2133
23031920,22451,52590,55493,2171
23031921,22451,52590,55493,2169
23031922,22451,52585,55493,2142
23031923,22451,52590,55493,2050
23032000,22451,52590,90099,1387
23032001,22451,52590,90099,1424
23032002,22451,52590,90099,1426
23032003,22451,52590,54991,648
23032004,22451,49500,55493,729
23032005,22451,49500,54991,767
23032006,22451,49500,54991,777
23032007,22451,49500,54992,753
23032008,22451,49500,54991,756
23032009,22451,49500,54991,762
23032010,22451,49500,52590,1542
23032011,22451,49400,52590,1446
23032012,22451,49400,52590,1509
23032013,22451,40000,52590,1528
23032014,22451,20000,52590,1563
23032015,22451,39550,52590,1861
23032016,22451,39550,52590,1799
23032017,22451,39550,52590,1829
23032018,22451,39550,52590,1864
23032019,22451,39550,52590,1790
23032020,22451,39550,52590,1543
23032021,22451,39500,52590,1488
23032022,22451,39500,52590,1712
23032023,22451,38899,52590,1697
23032100,22451,38898,52590,1375
23032101,22451,39500,52590,1345
23032102,22451,30000,52590,1350
23032103,22451,39500,52590,1346
23032104,22451,39500,52590,1343
23032105,22451,39500,52590,1339
23032106,22451,35000,52590,1354
23032107,22451,35000,52590,1358
23032108,22451,39400,52590,1366
23032109,22451,39400,52590,1366
23032110,22451,39400,52590,1366
23032111,22451,39300,52590,1486
23032112,22451,39300,52590,1391
23032113,22451,39300,52590,1391
23032114,22451,39300,52590,1391
23032115,22451,39276,52590,1363
23032116,22451,39270,52590,1669
23032117,22451,39270,52590,1678
23032118,22451,39270,52590,1351
23032119,22451,39200,52590,1337
23032120,22451,38900,90000,587
23032121,22451,38900,90000,580
23032122,22451,38999,57598,624
23032123,22451,39000,90000,597
23032200,22451,39000,57598,623
23032201,22451,49400,90000,460
23032202,22451,44400,49400,1585
23032203,22451,44400,49400,1619
23032204,22451,44400,49400,1329
23032205,22451,44400,49400,1334
23032206,22451,44400,49400,1334
23032207,22451,44400,49400,1327
23032208,22451,44400,49400,1324
23032209,22451,44400,49400,1321
23032210,22451,44400,49400,1328
23032211,22451,44400,49400,1347
23032212,22451,44350,49400,1366
23032213,22451,44350,49400,1353
23032214,22451,44350,49400,1410
23032215,22451,44350,49400,1406
23032216,22451,44350,49400,1400
23032217,22451,44350,49400,1548
23032218,22451,40000,49400,1557
23032219,22451,40000,49400,1577
23032220,22451,39000,49400,1569
23032221,22451,39000,49400,1565
23032222,22451,38999,49400,1537
23032223,22451,44300,49400,1502
23032300,22451,44300,49400,1502
23032301,22451,44300,49400,1508
23032302,22451,44300,49400,1504
23032303,22451,44200,49400,1506
23032304,22451,44200,49400,1492
23032305,22451,44200,49400,1493
23032306,22451,44200,49400,1466
23032307,22451,44200,49400,1466
23032308,22451,44200,49400,1466
23032309,22451,44200,49400,1480
23032310,22451,44200,49400,1366
23032311,22451,44200,49400,1380
23032312,22451,44200,49400,1445
23032313,22451,44200,49400,1681
23032314,22451,44200,49400,1672
23032315,22451,44200,49400,1641
23032316,22451,44200,49400,1622
23032317,22451,44200,49400,1651
23032318,22451,44095,49400,1697
23032319,22451,35095,49400,1713
23032320,22451,44095,49400,1719
23032321,22451,44095,49400,2564
23032322,22451,44095,49400,2553
23032323,22451,44095,49400,2541
23032400,22451,44095,49400,2501
23032401,22451,44195,90000,1072
23032402,22451,44195,90000,1071
23032403,22451,90000,90000,1048
23032404,22451,83117,90000,1078
23032405,22451,60017,90000,1072
23032406,22451,60017,90000,1083
23032407,22451,60015,90000,1090
23032408,22451,60015,90000,1090
23032409,22451,60015,90000,1090
23032410,22451,60000,90000,1141
23032411,22451,60000,90000,1161
23032412,22451,60000,90000,1498
23032413,22451,59950,90000,1514
23032414,22451,59900,60000,2652
23032415,22451,59900,60000,2682
23032416,22451,59889,60000,2776
23032417,22451,59889,60000,2853
23032418,22451,59889,59939,2859
23032419,22451,57089,59939,2828
23032420,22451,57089,59939,2889
23032421,22451,57000,59939,2785
23032422,22451,57000,59939,2887
23032423,22451,56500,59939,2912
23032500,22451,56500,59939,2894
23032501,22451,56500,59939,2709
23032502,22451,56500,59939,2902
23032503,22451,56499,59939,2901
23032504,22451,56499,59939,2887
23032505,22451,56499,59939,2906
23032506,22451,56499,59939,2807
23032507,22451,56499,59939,2797
23032508,22451,56497,59939,2822
23032509,22451,56496,59939,2890
23032510,22451,56400,59939,2844
23032511,22451,56000,59939,3030
23032512,22451,56000,59939,3095
23032513,22451,56000,59939,3078
23032514,22451,56000,59939,2931
23032515,22451,56000,59939,2851
23032516,22451,55999,59939,3070
23032517,22451,55975,59939,3040
23032518,22451,55970,56000,3077
23032519,22451,52500,56000,3069
23032520,22451,52500,56000,3050
23032521,22451,52500,55975,2289
23032522,22451,50000,55975,2339
23032523,22451,49998,55975,2260
23032600,22451,50000,55975,2210
23032601,22451,50000,55975,2297
23032602,22451,50000,55975,2472
23032603,22451,47500,55975,2448
23032604,22451,47500,55975,2248
23032605,22451,47500,55975,2257
23032606,22451,47500,55975,2230
23032607,22451,47499,55975,2223
23032608,22451,47499,55975,2214
23032609,22451,50000,55975,2010
23032610,22451,49889,55975,2036
23032611,22451,49879,55975,2202
23032612,22451,49879,55975,2130
23032613,22451,49869,55975,2153
23032614,22451,49869,55975,2094
23032615,22451,49869,55975,2146
23032616,22451,49869,55975,1953
23032617,22451,49869,55975,1922
23032618,22451,49868,49868,2076
23032619,22451,47500,49868,2103
23032620,22451,49000,49868,2169
23032621,22451,48995,49868,2139
23032622,22451,45095,49868,2139
23032623,22451,45000,49868,2108
23032700,22451,48995,49868,2096
23032701,22451,48995,49868,2098
23032702,22451,48506,49868,2078
23032703,22451,48995,49868,2073
23032704,22451,47526,49868,2073
23032705,22451,47526,49868,2069
23032706,22451,46095,49868,2008
23032707,22451,46095,49868,2026
23032708,22451,46095,49868,2052
23032709,22451,48995,49868,1978
23032710,22451,48900,49868,1805
23032711,22451,48899,49868,1914
23032712,22451,47899,49868,1895
23032713,22451,47899,49868,1880
23032714,22451,47897,49868,1911
23032715,22451,47897,49868,1926
23032716,22451,47872,49868,2166
23032717,22451,47897,49868,2191
23032718,22451,47849,49868,2192
23032719,22451,47849,49868,2181
23032720,22451,47525,49868,2229
23032721,22451,47514,49868,2178
23032722,22451,47497,49868,2221
23032723,22451,47497,49868,2216
23032800,22451,47497,49868,2174
23032801,22451,47496,49868,2183
23032802,22451,47495,49868,3097
23032803,22451,47495,49868,3088
23032804,22451,47490,49868,3019
23032805,22451,47489,49868,3012
23032806,22451,47085,49868,3019
23032807,22451,47085,49868,2887
23032808,22451,47084,49868,2887
23032809,22451,47084,49868,2887
23032810,22451,47084,49868,2887
23032811,22451,47084,49868,3018
23032812,22451,47084,49868,3011
23032813,22451,47000,49868,3011
23032814,22451,46990,49868,2970
23032815,22451,46970,49868,3071
23032816,22451,46970,47495,3030
23032817,22451,46970,47495,3030
23032818,22451,39900,46999,3032
23032819,22451,42400,46990,2973
23032820,22451,46895,46990,2927
23032821,22451,46890,46970,2802
23032822,22451,46895,46990,2549
23032823,22451,46894,46970,2829
23032900,22451,46892,46970,2832
23032901,22451,46892,46970,2781
23032902,22451,46892,46970,2782
23032903,22451,46892,46970,2781
23032904,22451,46890,46970,2830
23032905,22451,46890,46970,2841
23032906,22451,45090,46970,2846
23032907,22451,45090,46970,2855
23032908,22451,45090,46970,2855
23032909,22451,45090,46970,2858
23032910,22451,46890,46970,2828
23032911,22451,46890,46970,2614
23032912,22451,46800,46970,2643
23032913,22451,46800,46970,2654
23032914,22451,46800,46970,2812
23032915,22451,46800,46970,2854
23032916,22451,46200,46970,2687
23032917,22451,42000,46970,2619
23032918,22451,40000,46970,2624
23032919,22451,40000,46970,2630
23032920,22451,39600,46970,2595
23032921,22451,39595,46970,2599
23032922,22451,46190,46970,2653
23032923,22451,46100,46970,2803
23033000,22451,46099,46970,2903
23033001,22451,46099,46970,2754
23033002,22451,42599,46970,2773
23033003,22451,42599,46970,1886
23033004,22451,46100,46970,2086
23033005,22451,46100,46970,2078
23033006,22451,46100,46970,2011
23033007,22451,46100,46970,2009
23033008,22451,46100,46970,2031
23033009,22451,46100,46970,2046
23033010,22451,46100,46970,1986
23033011,22451,46100,46970,2063
23033012,22451,40000,46970,2068
23033013,22451,39430,46970,2079
23033014,22451,46100,46970,2218
23033015,22451,46000,46970,2213
23033016,22451,46000,46190,906
23033019,22451,45994,46000,1890
23033020,22451,45900,46190,947
23033021,22451,45890,46100,1221
23033022,22451,42500,46000,1488
23033023,22451,45890,45994,1374
23033100,22451,45190,45900,1402
23033101,22451,45100,45900,1440
23033102,22451,44995,45890,1554
23033103,22451,45000,45890,1526
23033104,22451,45000,45890,1489
23033105,22451,45000,45890,1512
23033106,22451,45000,45890,1512
23033107,22451,45000,45890,1521
23033108,22451,42750,45890,1527
23033109,22451,45000,45900,1282
23033110,22451,45000,45900,1280
23033111,22451,44998,45900,1290
23033112,22451,44998,45900,1303
23033113,22451,44998,45190,1539
23033114,22451,44700,45190,1548
23033115,22451,44600,45100,1676
23033116,22451,44499,45100,1661
23033117,22451,43500,44500,2718
23033118,22451,43399,44499,2548
23033119,22451,43300,45190,1557
23033120,22451,43300,45190,1812
23033121,22451,43300,46100,2041
23033122,22451,43300,45900,1812
23033123,22451,43000,45190,1887
23040100,22451,42000,45190,1905
23040101,22451,42000,45190,1877
23040102,22451,42000,45190,1875
23040103,22451,42000,45190,1860
23040104,22451,42000,45190,1471
23040105,22451,42000,45190,1468
23040106,22451,42000,45190,1450
